datetime,Global_active_power,Global_intensity,Global_reactive_power,Voltage
2010-01-26,1.4358083333333331,5.903472222222239,0.09092361111111101,243.33947916666668
2010-01-27,1.9172930555555563,7.990138888888892,0.10330694444444448,241.986104166667
2010-01-28,1.465440277777777,6.063333333333338,0.11008333333333332,243.2490347222225
2010-01-29,1.4534652777777777,5.978611111111108,0.10255138888888883,243.6328055555556
2010-01-30,1.974116666666667,8.307222222222217,0.1638861111111114,242.07939583333348
2010-01-31,1.2494416666666681,5.202222222222213,0.11910833333333348,243.4026388888885
2010-02-01,0.9109770833333332,3.8196527777777685,0.138663888888889,244.6722361111109
2010-02-02,1.4982166666666674,6.148333333333316,0.09108888888888891,243.3328194444444
2010-02-03,0.5325736111111105,2.2255555555555695,0.0947194444444444,241.7520555555558
2010-02-04,1.14487638888889,4.73347222222221,0.10618472222222211,242.7735208333331
2010-02-05,1.5193819444444405,6.422499999999986,0.1624861111111109,240.38824999999972
2010-02-06,0.6811791666666671,2.915833333333329,0.08974861111111107,240.3364583333338
2010-02-07,0.792311111111112,3.494999999999994,0.20645694444444487,239.63011805555587
2010-02-08,0.3815847222222221,1.700833333333319,0.12725277777777805,240.89735416666647
2010-02-09,0.9670083333333342,4.08875000000001,0.11827222222222229,240.94371527777767
2010-02-10,1.3355930555555535,5.584305555555549,0.11533750000000025,240.70345833333315
2010-02-11,0.8271402777777775,3.4218055555555646,0.129527777777778,245.78691666666677
2010-02-12,0,0,0,0
2010-02-13,1.6330249999999973,6.744027777777804,0.10055138888888904,242.88909027777765
2010-02-14,1.1721320361362062,4.830715774843634,0.0865948575399583,243.14353022932627
2010-02-15,1.4563416666666673,6.042361111111105,0.09115972222222232,243.4467777777775
2010-02-16,1.2484416666666638,5.148333333333328,0.08305972222222201,243.75376388888878
2010-02-17,1.4267777777777793,5.941250000000004,0.08302777777777764,242.34681944444466
2010-02-18,1.2230250000000018,5.038194444444451,0.09722222222222261,243.58819444444512
2010-02-19,1.3566472222222226,5.654166666666674,0.0938541666666668,241.7074027777776
2010-02-20,1.3775888888888903,5.745555555555559,0.10503333333333346,241.7889652777777
2010-02-21,1.9029958333333357,8.038333333333345,0.11629027777777785,240.62537500000008
2010-02-22,1.0236361111111094,4.314999999999964,0.11154444444444458,240.57949305555525
2010-02-23,1.014777777777779,4.254583333333341,0.11670694444444434,241.9846805555555
2010-02-24,1.3293597222222227,5.523055555555571,0.10425555555555527,241.46579861111167
2010-02-25,1.3056972222222225,5.405833333333328,0.09088750000000001,240.98316666666685
2010-02-26,1.472330555555554,6.139305555555551,0.09674305555555546,240.42563194444492
2010-02-27,1.2257333333333347,5.150833333333337,0.10582638888888904,241.54445833333364
2010-02-28,0.4942124999999997,2.061250000000024,0.09310277777777749,242.5674652777777
2010-03-01,1.4468430555555547,6.04416666666669,0.1330625000000004,243.74452777777802
2010-03-02,2.015981944444442,8.370000000000015,0.12756388888888884,242.38807638888875
2010-03-03,0.6498847222222223,2.7330555555555383,0.08398194444444414,241.21143750000002
2010-03-04,1.253665277777779,5.170972222222215,0.14350694444444462,243.249930555555
2010-03-05,0.9800708333333339,4.158888888888875,0.10638333333333364,237.1872430555553
2010-03-06,0.9681847222222236,4.154166666666667,0.11391388888888916,240.2445069444443
2010-03-07,0.7778291666666652,3.42125000000001,0.21868472222222235,241.33627777777807
2010-03-08,0.42723055555555656,1.8530555555555464,0.12299722222222256,241.50170138888933
2010-03-09,0.9350097222222226,3.9734722222222167,0.11708055555555562,240.5336736111109
2010-03-10,1.2713083333333326,5.398472222222247,0.1408430555555558,241.9328402777778
2010-03-11,0.8981236111111108,3.7595833333333366,0.12240555555555575,244.27853472222245
2010-03-12,0,0,0,0
2010-03-13,1.6548680555555544,6.905000000000005,0.18427916666666697,241.99693749999966
2010-03-14,1.0879958333333337,4.5948611111111175,0.13932777777777777,241.98631249999994
2010-03-15,1.244340277777775,5.178333333333326,0.11410555555555539,242.29574999999988
2010-03-16,1.0712847222222228,4.460972222222228,0.11648333333333309,241.54007638888908
2010-03-17,1.3952291666666674,5.827777777777794,0.12899166666666673,241.6413333333337
2010-03-18,1.0851958333333342,4.5473611111111145,0.11542638888888884,241.502263888889
2010-03-19,1.1551277777777786,4.805972222222231,0.13158194444444446,241.424465277778
2010-03-20,0.5678103448275852,2.3689655172413713,0.10012068965517242,242.46926724137927
2010-03-21,1.47710466988728,6.2660225442834125,0.1398872785829305,240.42360708534645
2010-03-22,1.1240208333333344,4.687083333333303,0.11913611111111096,241.3587916666663
2010-03-23,1.2653902777777777,5.370416666666681,0.12960694444444446,241.16629861111122
2010-03-24,1.3852444444444472,5.801944444444419,0.1455263888888892,240.72467361111063
2010-03-25,1.166586111111112,4.84319444444442,0.1296930555555559,242.2651527777777
2010-03-26,1.1467249999999984,4.7987500000000045,0.14297361111111115,241.50402777777782
2010-03-27,1.2833125000000005,5.393472222222245,0.13548055555555544,240.41256944444442
2010-03-28,1.2487597222222215,5.3238888888889,0.18085277777777786,241.37355555555584
2010-03-29,1.1269013888888884,4.726388888888905,0.14380694444444442,241.52158333333355
2010-03-30,1.3239263888888892,5.636527777777766,0.19494305555555655,241.08461805555538
2010-03-31,1.3359736111111093,5.6629166666666615,0.13998472222222255,240.19417361111078
2010-04-01,1.1139805555555577,4.599444444444426,0.10861388888888891,245.69911805555574
2010-04-02,1.608520833333333,6.6438888888888705,0.09850555555555537,242.10079166666696
2010-04-03,0.47422222222222143,2.0072222222222256,0.08746805555555522,242.99229166666692
2010-04-04,1.1738805555555565,4.9256944444444315,0.16595555555555602,241.74743055555538
2010-04-05,1.053444444444442,4.50249999999999,0.10711111111111092,236.0370277777781
2010-04-06,0.9864958333333345,4.203333333333354,0.12864166666666663,240.27963888888885
2010-04-07,1.0681166666666693,4.561805555555575,0.19454583333333425,240.33446527777804
2010-04-08,0.3773305555555557,1.672222222222205,0.12460555555555548,241.3979513888892
2010-04-09,1.2109999999999996,5.1734722222222125,0.15140555555555568,241.10194444444411
2010-04-10,1.2333055555555565,5.197916666666669,0.13026666666666697,240.62145833333344
2010-04-11,1.7744069444444452,7.496111111111119,0.17530416666666665,243.1522291666666
2010-04-12,0,0,0,0
2010-04-13,1.0504888888888884,4.392222222222222,0.1188472222222227,241.73512500000038
2010-04-14,1.153030555555555,4.84694444444444,0.12444305555555589,241.3756111111116
2010-04-15,1.3001236111111132,5.42541666666667,0.11620555555555583,240.85218749999927
2010-04-16,1.084765277777778,4.550694444444427,0.11831944444444462,241.99183333333318
2010-04-17,1.081744444444444,4.548055555555529,0.10407083333333315,241.3051736111108
2010-04-18,1.0250736111111112,4.28083333333333,0.10293888888888897,240.6812291666668
2010-04-19,1.1865236111111113,4.962916666666668,0.11555833333333342,241.25981944444408
2010-04-20,1.2733527777777771,5.331249999999986,0.12215416666666684,240.77724999999967
2010-04-21,1.0971625000000007,4.556111111111107,0.11000416666666694,241.93004166666623
2010-04-22,1.0145166666666676,4.265972222222216,0.12961805555555564,240.74602083333298
2010-04-23,0.819816666666665,3.4352777777777512,0.12303055555555596,241.61291666666656
2010-04-24,1.0544569444444423,4.5854166666666645,0.21308194444444478,241.5161180555555
2010-04-25,1.0713486111111137,4.5215277777777665,0.16596527777777823,240.66157638888893
2010-04-26,0.7518861111111101,3.1691666666666762,0.11556944444444434,241.23138194444485
2010-04-27,0.8687083333333332,3.6158333333333053,0.1126944444444444,242.07596527777807
2010-04-28,0.602679166666668,2.5511111111111147,0.126863888888889,242.51982638888904
2010-04-29,0.7664749999999988,3.1961111111110876,0.12063472222222228,242.27917361111096
2010-04-30,0.7768249999999998,3.322916666666645,0.1447180555555554,241.817673611111
2010-05-01,1.5415138888888908,6.34708333333334,0.10342777777777776,244.52103472222254
2010-05-02,1.4575638888888887,6.075416666666653,0.09929027777777777,241.94126388888884
2010-05-03,0.7873097222222222,3.2662500000000207,0.09403888888888891,243.48631250000022
2010-05-04,0.776958333333334,3.26875,0.11487499999999998,243.655145833333
2010-05-05,1.2536861111111122,5.3651388888888825,0.08972222222222236,236.10560416666652
2010-05-06,1.3955861111111116,6.0951388888888935,0.20415972222222192,241.10038194444468
2010-05-07,0.7736041666666666,3.3313888888888945,0.16239305555555567,241.18256250000005
2010-05-08,0.3704694444444447,1.6345833333333157,0.1206111111111111,241.85938888888873
2010-05-09,0.9187625000000019,3.9637499999999983,0.12986805555555603,242.14060416666632
2010-05-10,1.2879333333333358,5.4220833333333385,0.14766805555555584,239.91899999999956
2010-05-11,1.2056166666666672,5.0533333333333275,0.12534583333333352,243.77503472222244
2010-05-12,0,0,0,0
2010-05-13,1.078871438498958,4.477970813064627,0.1069381514940931,242.959485753996
2010-05-14,1.1959347222222212,4.981944444444443,0.11103055555555562,242.06722916666695
2010-05-15,1.3505361111111116,5.709305555555563,0.16176666666666648,242.102715277778
2010-05-16,1.4586291666666638,6.1544444444444455,0.11415416666666689,240.97365277777746
2010-05-17,1.1306819444444445,4.723194444444443,0.10234444444444458,241.36027083333312
2010-05-18,0.9869333333333349,4.118333333333349,0.10392500000000007,241.52087500000025
2010-05-19,0.9908000000000013,4.17624999999999,0.10503750000000008,241.601041666667
2010-05-20,0.801318055555556,3.3552777777777747,0.09662499999999997,242.4507847222218
2010-05-21,0.8988861111111114,3.7977777777777693,0.11645416666666664,241.7590486111111
2010-05-22,1.4553972222222231,6.156527777777761,0.1477069444444446,239.55310416666686
2010-05-23,1.0330250000000007,4.3980555555555645,0.1757638888888888,240.69034722222213
2010-05-24,0.9314805555555558,3.971111111111098,0.1583611111111111,241.03509722222228
2010-05-25,0.8323791666666641,3.5909722222222116,0.141573611111111,240.26304861111095
2010-05-26,0.9638083333333315,4.184999999999994,0.1677847222222226,239.54319444444425
2010-05-27,0.9189874999999991,3.911249999999996,0.13599722222222255,239.92095138888882
2010-05-28,0.9709472222222236,4.099027777777778,0.11282638888888923,240.0395763888887
2010-05-29,1.4234777777777794,6.040555555555556,0.142786111111111,240.20170833333327
2010-05-30,1.1567361111111114,4.902083333333325,0.12284166666666677,240.46701388888906
2010-05-31,0.930876388888889,3.9730555555555616,0.10130138888888904,240.69020833333335
2010-06-01,1.2341527777777768,5.1120833333333415,0.10561111111111128,245.23481249999963
2010-06-02,1.8840180555555568,7.9331944444444416,0.2059819444444449,241.09206944444483
2010-06-03,0.5518833333333323,2.3066666666666777,0.09691527777777763,243.0312569444443
2010-06-04,1.267952777777779,5.258888888888897,0.11848194444444445,242.7441111111112
2010-06-05,0.9022569444444454,3.8222222222222135,0.08243333333333351,235.98911111111133
2010-06-06,1.213050000000003,5.288194444444439,0.20221249999999952,241.4216180555553
2010-06-07,0.6985652777777782,3.005694444444457,0.13353611111111127,240.5297013888887
2010-06-08,0.3644069444444453,1.6036111111110942,0.11429444444444463,240.95323611111132
2010-06-09,0.9881083333333325,4.206944444444458,0.11194722222222235,241.84175000000025
2010-06-10,0.9135111111111106,3.815555555555541,0.09761666666666657,241.27624999999986
2010-06-11,1.2537555555555564,5.345138888888902,0.13469305555555552,238.4302222222226
2010-06-12,0,0,0,0
2010-06-13,1.1627472222222208,5.060000000000013,0.17619166666666689,241.2029236111108
2010-06-14,0.8458222222222218,3.613750000000007,0.12405555555555534,241.61683333333366
2010-06-15,0.849976388888887,3.622916666666679,0.12437222222222216,240.90329861111104
2010-06-16,1.2278416666666674,5.18375,0.1271375,240.75138194444452
2010-06-17,0.7139013888888894,3.0509722222222075,0.11685277777777768,240.42709027777795
2010-06-18,0.9252194444444438,3.9459722222222107,0.11904027777777812,240.52340972222223
2010-06-19,0.9834861111111112,4.21416666666666,0.1463944444444447,241.7036388888888
2010-06-20,1.1614930555555552,4.924444444444446,0.10005555555555584,240.30783333333324
2010-06-21,1.1533958333333363,4.94763888888889,0.11783333333333296,240.9539930555556
2010-06-22,1.055963888888889,4.5816666666666706,0.14544027777777782,240.68492361111126
2010-06-23,1.0014333333333332,4.383194444444444,0.20589027777777819,239.99858333333358
2010-06-24,0.7609583333333325,3.2745833333333225,0.16026527777777813,240.80948611111126
2010-06-25,0.7634986111111108,3.3211111111110965,0.15189861111111144,240.53054861111093
2010-06-26,0.6816805555555548,3.002638888888893,0.20450694444444453,241.49486111111167
2010-06-27,0.7916416666666664,3.4852777777777755,0.21160416666666662,239.9474791666666
2010-06-28,1.0217638888888891,4.372499999999983,0.19506111111111057,240.42901388888902
2010-06-29,0.9501709520500365,4.161640027797085,0.22426407227241177,240.33977762334968
2010-06-30,0.9612055555555541,4.093749999999995,0.16568611111111112,240.610958333333
2010-07-01,1.2287791666666663,5.069722222222229,0.07987777777777764,244.90856250000004
2010-07-02,1.1289638888888878,4.7268055555555675,0.11282361111111115,242.68447222222207
2010-07-03,0.9531055555555554,3.966666666666682,0.09301944444444431,243.55174305555528
2010-07-04,1.1090152777777775,4.645416666666647,0.12814305555555572,241.83122916666645
2010-07-05,1.1416694444444435,4.815694444444426,0.10080833333333342,237.49589583333355
2010-07-06,0.702834722222221,3.0329166666666594,0.12785416666666646,242.33104861111104
2010-07-07,0.5797138888888886,2.5466666666666637,0.1455111111111113,240.6574513888886
2010-07-08,0.3663027777777781,1.6180555555555378,0.11668472222222238,241.32504861111136
2010-07-09,1.008231944444446,4.307083333333322,0.11664027777777798,241.27515972222184
2010-07-10,1.2569125000000003,5.287638888888902,0.12506666666666685,241.60523611111074
2010-07-11,1.1623722222222228,4.965972222222222,0.1215111111111112,238.43648611111115
2010-07-12,0,0,0,0
2010-07-13,0.9598013888888896,4.240416666666661,0.19980694444444444,240.4947916666667
2010-07-14,0.9788000000000017,4.2605555555555545,0.17255555555555543,240.34191666666655
2010-07-15,1.1349284225156338,4.787491313412085,0.13365114662960417,240.36994440583726
2010-07-16,0.5694833333333335,2.4870833333333353,0.136616666666667,241.15434722222224
2010-07-17,0.5599666666666663,2.4241666666666446,0.12593750000000017,241.18420833333326
2010-07-18,0.5639152777777781,2.4176388888888765,0.11800694444444433,241.4502013888888
2010-07-19,0.5563597222222223,2.394999999999989,0.1336791666666667,241.8495555555553
2010-07-20,0.5943222222222231,2.5684722222222125,0.15170833333333356,241.6489861111111
2010-07-21,0.7390041666666656,3.2048611111110974,0.16961527777777777,241.72080555555564
2010-07-22,0.8086430555555537,3.501111111111112,0.216169444444445,241.18978472222216
2010-07-23,0.8167763888888909,3.5233333333333072,0.1981111111111115,239.88291666666663
2010-07-24,0.6400472222222238,2.786111111111103,0.19850972222222277,240.29686805555596
2010-07-25,0.7850069444444443,3.3686111111111057,0.17928194444444437,240.2794791666666
2010-07-26,0.6139930555555558,2.6583333333333137,0.12351388888888908,240.93763194444458
2010-07-27,0.6613611111111098,2.826944444444419,0.12134027777777769,239.63009722222208
2010-07-28,0.5990652777777778,2.5834722222221793,0.12699027777777794,240.3062569444443
2010-07-29,0.38132222222222184,1.6897222222222041,0.123101388888889,240.3845347222221
2010-07-30,0.3828194444444453,1.6951388888888639,0.1200375000000001,240.0490833333335
2010-07-31,0.385150000000001,1.7159722222222,0.1262013888888892,239.6808541666666
2010-08-01,1.2480611111111117,5.151388888888894,0.11095833333333326,244.4048125000002
2010-08-02,1.793220833333334,7.407500000000012,0.09704861111111122,241.9967777777783
2010-08-03,1.7757625000000028,7.42444444444445,0.17523472222222217,243.77458333333354
2010-08-04,1.145291666666666,4.759027777777761,0.11468194444444431,241.99483333333316
2010-08-05,1.0648763888888906,4.485277777777763,0.12029305555555554,241.89702083333316
2010-08-06,0.9458569444444453,4.033750000000003,0.1377319444444448,241.07685416666695
2010-08-07,0.8421194444444436,3.6294444444444487,0.1714541666666668,240.3041250000004
2010-08-08,0.36698611111111124,1.6234722222222078,0.11673055555555573,240.7344652777776
2010-08-09,0.9054249999999996,3.872083333333345,0.11887638888888911,240.9840069444444
2010-08-10,1.0489277777777781,4.433472222222222,0.13931666666666678,240.98219444444416
2010-08-11,1.2677361111111118,5.373194444444439,0.10115000000000013,237.7430624999997
2010-08-12,0,0,0,0
2010-08-13,0.371037500000001,1.6345833333333206,0.11495694444444465,240.991159722222
2010-08-14,0.38490972222222397,1.6834722222222123,0.11146527777777782,241.16587499999946
2010-08-15,0.7333236111111117,3.161388888888892,0.1435902777777779,241.68662500000002
2010-08-16,0.7845347222222239,3.4174999999999947,0.1284833333333331,241.07695833333358
2010-08-17,0.7751204437400949,3.2927099841521312,0.10963232963549889,240.9921711568941
2010-08-18,0,0,0,0
2010-08-19,0,0,0,0
2010-08-20,0,0,0,0
2010-08-21,0,0,0,0
2010-08-22,0.6140657894736843,2.706578947368424,0.16215789473684217,242.66460526315797
2010-08-23,0.5317069444444448,2.3279166666666553,0.1436083333333334,242.0454236111109
2010-08-24,0.5020472222222202,2.2548611111111168,0.12184583333333339,241.6081597222225
2010-08-25,0.6808388888888888,2.9448611111111,0.1118972222222223,241.1163055555557
2010-08-26,0.5258694444444446,2.300555555555543,0.12367638888888895,241.8138125000001
2010-08-27,1.4101736111111112,5.994027777777777,0.21133194444444442,240.8594583333332
2010-08-28,1.001983333333335,4.281805555555569,0.16493333333333351,242.5658611111104
2010-08-29,1.1586666666666674,4.937777777777778,0.1331208333333337,241.00794444444458
2010-08-30,1.038056944444445,4.382500000000007,0.12545555555555557,241.37439583333355
2010-08-31,0.9479902777777768,4.103472222222223,0.11698611111111096,241.19238888888884
2010-09-01,1.6228472222222246,6.733472222222199,0.13847222222222236,243.86973611111145
2010-09-02,1.6812027777777754,6.920138888888903,0.09702222222222208,243.15036805555496
2010-09-03,1.2222999999999997,5.080694444444467,0.11672083333333323,243.5275000000004
2010-09-04,0.856493055555556,3.5705555555555364,0.11283472222222216,242.58288194444472
2010-09-05,1.0878541666666677,4.638472222222219,0.14262777777777796,241.40132638888886
2010-09-06,1.0657513888888894,4.544722222222234,0.12675972222222207,241.1867361111112
2010-09-07,0.7524152777777776,3.323194444444431,0.21810694444444426,240.79250694444457
2010-09-08,0.37157222222222314,1.6384722222222112,0.11909166666666664,241.069263888889
2010-09-09,0.860218055555556,3.701666666666657,0.11663472222222203,240.6032152777778
2010-09-10,1.119291666666667,4.740972222222208,0.1764027777777779,240.19843749999973
2010-09-11,1.404234722222221,5.9859722222222365,0.10740972222222234,237.78809027777825
2010-09-12,0,0,0,0
2010-09-13,0.747444444444443,3.241111111111105,0.13180416666666642,241.15527083333336
2010-09-14,0.9935263888888893,4.237361111111106,0.13680833333333348,240.94131944444456
2010-09-15,0.6847875000000004,2.9531944444444487,0.15247083333333375,241.2967777777777
2010-09-16,0.9303736111111116,3.9340277777777795,0.11899305555555545,240.4117708333329
2010-09-17,1.0400055555555545,4.427777777777781,0.1365569444444447,240.81487500000048
2010-09-18,0.8666291666666661,3.662361111111111,0.11248472222222222,241.55907638888903
2010-09-19,0.6386111111111107,2.7115277777777775,0.10236527777777804,241.7113055555555
2010-09-20,1.1686333333333327,4.9859722222222285,0.13556527777777794,241.49373611111102
2010-09-21,0.7717888888888885,3.31152777777778,0.124801388888889,240.91864583333307
2010-09-22,1.0488847222222195,4.468055555555565,0.13078472222222245,240.65502777777795
2010-09-23,1.0068486111111121,4.22777777777777,0.11454027777777787,240.7244999999999
2010-09-24,0.9222166666666652,3.923611111111101,0.12865000000000004,240.58872222222203
2010-09-25,0.44917796610169614,1.9423728813559342,0.12086440677966104,240.77512711864424
2010-09-26,0,0,0,0
2010-09-27,0,0,0,0
2010-09-28,1.6391149825783964,6.852264808362363,0.09003484320557488,240.24564459930315
2010-09-29,1.169740277777776,4.879166666666666,0.09681250000000012,241.22340972222207
2010-09-30,0.8668597222222221,3.604166666666669,0.10641388888888886,242.30779166666665
2010-10-01,1.7419902777777767,7.226388888888853,0.15775694444444446,243.84061805555544
2010-10-02,1.3513148019457928,5.608756080611531,0.09841695621959731,242.45006254343278
2010-10-03,1.2657166666666668,5.196944444444439,0.09048472222222191,243.56579166666677
2010-10-04,0.8265333333333345,3.4862500000000045,0.1246666666666669,241.28286111111103
2010-10-05,1.0193694444444437,4.260138888888889,0.10020694444444453,240.9984097222222
2010-10-06,0.8438819444444442,3.5915277777777685,0.12029583333333317,241.69444444444431
2010-10-07,0.8017388888888909,3.5102777777777967,0.1953347222222222,240.06252083333376
2010-10-08,0.3783041666666672,1.6648611111110907,0.12625555555555565,241.95466666666664
2010-10-09,0.9222972222222227,3.921527777777783,0.13892499999999977,241.81820138888887
2010-10-10,1.388127777777777,5.918194444444434,0.2273930555555555,240.34234722222197
2010-10-11,1.3517597222222222,5.716666666666634,0.10657777777777817,239.08477083333366
2010-10-12,0,0,0,0
2010-10-13,1.4401986111111085,6.01583333333332,0.11989166666666685,240.7993194444443
2010-10-14,1.482723611111114,6.261111111111106,0.14996111111111116,240.90321527777778
2010-10-15,1.1085583333333318,4.688333333333329,0.1399583333333333,240.79494444444464
2010-10-16,0.6944541666666678,2.9361111111111224,0.11662361111111127,241.91749305555567
2010-10-17,0.7273486111111124,3.0640277777777865,0.12881527777777763,242.27582638888876
2010-10-18,1.884641666666667,7.90333333333334,0.1813777777777778,241.81618055555546
2010-10-19,1.337484722222222,5.653055555555565,0.15247916666666678,241.9127847222223
2010-10-20,1.1999750000000022,5.033611111111103,0.11289166666666668,242.24812500000047
2010-10-21,0.9411097222222228,3.94680555555557,0.12599583333333325,243.47242361111074
2010-10-22,1.1589527777777762,4.78319444444444,0.10314027777777765,242.79820138888854
2010-10-23,1.5925250000000006,6.689722222222209,0.14799444444444443,242.2435347222223
2010-10-24,1.6612564280750528,6.970813064628197,0.18709381514940968,243.02164002779733
2010-10-25,0.807841666666666,3.392222222222231,0.11064444444444449,242.40615277777772
2010-10-26,0.6568777777777768,2.7504166666666734,0.12032361111111106,244.89095833333332
2010-10-27,0.8751930555555572,3.622916666666649,0.10682777777777794,246.1087083333333
2010-10-28,1.0161986111111112,4.200138888888885,0.13002777777777771,246.25389583333344
2010-10-29,0.836404166666667,3.5119444444444423,0.13591666666666677,245.74310416666663
2010-10-30,1.494930555555553,6.22902777777779,0.13563888888888895,243.26736805555603
2010-10-31,1.0252986111111098,4.235138888888884,0.14450138888888892,245.49527777777746
2010-11-01,1.0546416666666674,4.335138888888862,0.10847638888888923,246.0691111111108
2010-11-02,0.9512277777777786,3.907361111111117,0.08621527777777768,244.51238194444446
2010-11-03,1.3549236111111098,5.639444444444447,0.10582500000000014,242.6814444444441
2010-11-04,1.1138359972202934,4.735927727588602,0.12161779013203608,241.49227241139656
2010-11-05,1.0912277777777792,4.543750000000025,0.10576388888888885,242.3830763888899
2010-11-06,1.0212999999999979,4.412499999999991,0.15178472222222214,241.45329166666673
2010-11-07,0.8288694444444454,3.648055555555572,0.21015555555555648,239.77395138888892
2010-11-08,0.37639027777777917,1.6716666666666489,0.12226666666666686,240.54286805555566
2010-11-09,1.0161875000000005,4.311944444444454,0.16363194444444457,241.6707500000001
2010-11-10,1.1267986111111126,4.82041666666667,0.18647916666666645,239.92619444444486
2010-11-11,1.2316611111111107,5.255555555555544,0.10568611111111106,238.72870833333306
2010-11-12,0,0,0,0
2010-11-13,1.4049819444444434,5.919583333333331,0.1126249999999999,239.33274305555497
2010-11-14,1.4155499999999999,6.032361111111086,0.14145416666666696,239.27979861111118
2010-11-15,1.213459722222223,5.125694444444437,0.08799722222222225,239.5492430555555
2010-11-16,1.0484361111111125,4.403611111111127,0.09277638888888903,241.19761111111094
2010-11-17,1.098633333333334,4.631249999999985,0.09855277777777754,241.4522430555556
2010-11-18,1.1473277777777788,4.8769444444444305,0.1431916666666672,241.01674999999943
2010-11-19,1.0905555555555566,4.578472222222221,0.0853666666666664,240.0467569444442
2010-11-20,1.525698611111114,6.472361111111126,0.10678333333333354,240.6083333333332
2010-11-21,0.6256319444444463,2.6379166666666625,0.08307222222222214,241.1801944444441
2010-11-22,1.4177333333333328,6.014166666666668,0.0988569444444446,240.1971180555556
2010-11-23,1.095511111111111,4.6744444444444495,0.0954513888888889,240.57552777777784
2010-11-24,1.2473944444444431,5.249583333333319,0.09198611111111113,240.0309652777778
2010-11-25,0.9938638888888889,4.169444444444448,0.08064444444444427,241.53625694444457
2010-11-26,1.1782296120348374,4.956294536817085,0.0956658749010292,240.29102929532868
2010-11-27,0,0,0,0
2010-11-28,0,0,0,0
2010-11-29,0,0,0,0
2010-11-30,0,0,0,0
2010-12-01,1.4362127659574468,5.976259798432263,0.1481791713325869,244.251220604703
2010-12-02,1.3145819444444455,5.408055555555558,0.09186250000000001,243.62629166666673
2010-12-03,1.142655555555554,4.722222222222218,0.10327083333333334,243.01353472222237
2010-12-04,0.9996013888888877,4.164305555555552,0.10953472222222234,242.00644444444447
2010-12-05,1.4134847222222227,5.890277777777767,0.11097083333333353,241.7166249999998
2010-12-06,1.3711660875608052,5.847671994440589,0.18879221681723418,240.35382904794977
2010-12-07,0.7705375000000014,3.397222222222219,0.19854999999999975,240.21864583333368
2010-12-08,0.3678458333333338,1.6237499999999847,0.11742916666666678,240.79493055555565
2010-12-09,1.1195083333333338,4.755694444444456,0.13983194444444427,241.61972222222207
2010-12-10,1.0970083333333336,4.681388888888908,0.11824166666666652,240.26067361111095
2010-12-11,1.2755708333333307,5.434861111111107,0.10496111111111109,238.8378958333331
